,col,cluter0_q3,cluter0_q1,shape_c0_q3,shape_c0_q1,cv_q3_c0,cv_q1_c0,label,median_0,cluter2_q3,cluter2_q1,shape_c2_q3,shape_c2_q1,cv_q3_c2,cv_q1_c2,median_2,cluter1_q3,cluter1_q1,shape_c1_q3,shape_c1_q1,cv_q3_c1,cv_q1_c1,median_1,Q3,Q1,max_q3_equa,min_q3_equa,max_q1_equa,min_q1_equa
102,['begin_OOA' 'end_C' 'C_percent'],[156.89493056],[5.538125],"[array([52,  8])]","[array([52,  8])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72,  8])]","[array([72,  8])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,   8])]","[array([143,   8])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
31337,"['begin_C' 'end_C' 'B_change' 'D_percent' 'B_percent' 'CP_percent'
 'C_percent' 'OOA_percent']",[48.655],[1.81416667],"[array([143,  13])]","[array([143,  13])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 13])]","[array([52, 13])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 13])]","[array([72, 13])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
52533,"['begin_C' 'end_C' 'B_change' 'CP_change' 'D_percent' 'B_percent'
 'CP_percent' 'C_percent' 'OOA_percent']",[48.655],[1.81416667],"[array([143,  14])]","[array([143,  14])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 14])]","[array([52, 14])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 14])]","[array([72, 14])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
101,['begin_OOA' 'end_C' 'D_change'],[156.89493056],[5.538125],"[array([52,  8])]","[array([52,  8])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72,  8])]","[array([72,  8])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,   8])]","[array([143,   8])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
2111,['begin_C' 'end_C' 'D_change' 'B_percent' 'CP_percent'],[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],[1 1 1 ... 0 0 0],14.912916666666668,[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,144.31990740740744,5.334814814814815,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
16366,"['begin_OOA' 'end_C' 'D_change' 'D_percent' 'CP_percent' 'C_percent'
 'OOA_percent']",[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
6472,['begin_C' 'end_C' 'D_change' 'B_change' 'D_percent' 'C_percent'],[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
31339,"['begin_C' 'end_C' 'CP_change' 'C_change' 'D_percent' 'B_percent'
 'C_percent' 'OOA_percent']",[48.655],[1.81416667],"[array([143,  13])]","[array([143,  13])]",[93.32444722],[84.81442092],[1 1 1 ... 0 0 0],14.912916666666668,[99.91145833],[5.81527778],"[array([72, 13])]","[array([72, 13])]",[106.79527048],[97.79621422],25.315416666666668,[156.89493056],[5.538125],"[array([52, 13])]","[array([52, 13])]",[77.21733365],[118.14120699],41.9525,144.31990740740744,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
15741,"['begin_C' 'end_C' 'D_change' 'D_percent' 'CP_percent' 'C_percent'
 'OOA_percent']",[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
16355,"['begin_OOA' 'end_C' 'D_change' 'B_change' 'C_change' 'B_percent'
 'CP_percent']",[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
6496,['begin_C' 'end_C' 'B_percent' 'CP_percent' 'C_percent' 'OOA_percent'],[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
15754,"['begin_C' 'end_C' 'CP_change' 'B_percent' 'CP_percent' 'C_percent'
 'OOA_percent']",[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
2113,['begin_C' 'end_C' 'B_change' 'C_change' 'OOA_percent'],[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
2114,['begin_C' 'end_C' 'B_change' 'D_percent' 'C_percent'],[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
101,['begin_OOA' 'end_C' 'C_change'],[156.89493056],[5.538125],"[array([52,  8])]","[array([52,  8])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72,  8])]","[array([72,  8])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,   8])]","[array([143,   8])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
6848,['begin_OOA' 'end_C' 'D_change' 'B_change' 'B_percent' 'CP_percent'],[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
31340,"['begin_C' 'end_C' 'CP_change' 'D_percent' 'B_percent' 'CP_percent'
 'C_percent' 'OOA_percent']",[48.655],[1.81416667],"[array([143,  13])]","[array([143,  13])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 13])]","[array([52, 13])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 13])]","[array([72, 13])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
6477,['begin_C' 'end_C' 'D_change' 'C_change' 'B_percent' 'OOA_percent'],[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],[1 1 1 ... 0 0 0],14.912916666666668,[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,144.31990740740744,5.334814814814815,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
523,['begin_C' 'end_C' 'CP_percent' 'C_percent'],[156.89493056],[5.538125],"[array([52,  9])]","[array([52,  9])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72,  9])]","[array([72,  9])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,   9])]","[array([143,   9])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
2288,['begin_OOA' 'end_C' 'CP_change' 'CP_percent' 'C_percent'],[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],[1 1 1 ... 0 0 0],14.912916666666668,[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,144.31990740740744,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
15745,"['begin_C' 'end_C' 'B_change' 'CP_change' 'B_percent' 'CP_percent'
 'C_percent']",[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
6480,['begin_C' 'end_C' 'B_change' 'CP_change' 'C_change' 'CP_percent'],[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
6852,['begin_OOA' 'end_C' 'D_change' 'C_change' 'D_percent' 'OOA_percent'],[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
6487,['begin_C' 'end_C' 'B_change' 'B_percent' 'CP_percent' 'OOA_percent'],[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
6481,['begin_C' 'end_C' 'B_change' 'CP_change' 'D_percent' 'B_percent'],[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
579,['begin_OOA' 'end_C' 'D_percent' 'OOA_percent'],[156.89493056],[5.538125],"[array([52,  9])]","[array([52,  9])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72,  9])]","[array([72,  9])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,   9])]","[array([143,   9])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
2119,['begin_C' 'end_C' 'C_change' 'B_percent' 'OOA_percent'],[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
2121,['begin_C' 'end_C' 'D_percent' 'B_percent' 'OOA_percent'],[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],[2 2 2 ... 0 0 0],14.912916666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],25.315416666666668,144.31990740740744,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
2292,['begin_OOA' 'end_C' 'D_percent' 'B_percent' 'OOA_percent'],[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],[0 0 0 ... 1 1 1],41.9525,[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],25.315416666666668,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.31990740740744,5.334814814814815,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
15740,"['begin_C' 'end_C' 'D_change' 'D_percent' 'B_percent' 'CP_percent'
 'C_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
2282,['begin_OOA' 'end_C' 'D_change' 'CP_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
16364,"['begin_OOA' 'end_C' 'D_change' 'C_change' 'D_percent' 'CP_percent'
 'C_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
16370,"['begin_OOA' 'end_C' 'B_change' 'CP_change' 'D_percent' 'B_percent'
 'CP_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
6855,['begin_OOA' 'end_C' 'D_change' 'CP_percent' 'C_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
16368,"['begin_OOA' 'end_C' 'B_change' 'CP_change' 'C_change' 'B_percent'
 'CP_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
6871,['begin_OOA' 'end_C' 'D_percent' 'B_percent' 'C_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
31324,"['begin_C' 'end_C' 'D_change' 'CP_change' 'C_change' 'D_percent'
 'B_percent' 'CP_percent']",[99.91145833],[5.81527778],"[array([72, 13])]","[array([72, 13])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 13])]","[array([52, 13])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  13])]","[array([143,  13])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
2109,['begin_C' 'end_C' 'D_change' 'CP_change' 'B_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
15736,"['begin_C' 'end_C' 'D_change' 'CP_change' 'B_percent' 'C_percent'
 'OOA_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
15727,"['begin_C' 'end_C' 'D_change' 'B_change' 'CP_change' 'D_percent'
 'CP_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
2281,['begin_OOA' 'end_C' 'D_change' 'D_percent' 'B_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
6488,['begin_C' 'end_C' 'CP_change' 'C_change' 'B_percent' 'CP_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
2283,['begin_OOA' 'end_C' 'B_change' 'CP_change' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
15736,"['begin_C' 'end_C' 'D_change' 'CP_change' 'B_percent' 'CP_percent'
 'OOA_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
6486,['begin_C' 'end_C' 'B_change' 'D_percent' 'CP_percent' 'C_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
16364,"['begin_OOA' 'end_C' 'D_change' 'C_change' 'D_percent' 'C_percent'
 'OOA_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
2117,['begin_C' 'end_C' 'CP_change' 'B_percent' 'OOA_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
16368,"['begin_OOA' 'end_C' 'B_change' 'CP_change' 'C_change' 'CP_percent'
 'C_percent']",[99.91145833],[5.81527778],"[array([72, 12])]","[array([72, 12])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 12])]","[array([52, 12])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  12])]","[array([143,  12])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
6488,['begin_C' 'end_C' 'CP_change' 'C_change' 'D_percent' 'B_percent'],[99.91145833],[5.81527778],"[array([72, 11])]","[array([72, 11])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 11])]","[array([52, 11])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  11])]","[array([143,  11])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
2287,['begin_OOA' 'end_C' 'CP_change' 'D_percent' 'B_percent'],[99.91145833],[5.81527778],"[array([72, 10])]","[array([72, 10])]",[106.79527048],[97.79621422],[2 2 2 ... 1 1 1],25.315416666666668,[156.89493056],[5.538125],"[array([52, 10])]","[array([52, 10])]",[77.21733365],[118.14120699],41.9525,[48.655],[1.81416667],"[array([143,  10])]","[array([143,  10])]",[93.32444722],[84.81442092],14.912916666666668,144.3199074074074,5.334814814814815,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
